Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RNN;8;100;1000;252;236;6.78;9
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;7
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
RNN;8;100;1000;252;236;6.78;8
