Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us 
BB_BEST;13;1;1000;314;314;0.00;265337
BB_BEST;13;1;1000;2147483647;2147483647;0.00;78024
BB_BEST;13;1;1000;2147483647;2147483647;0.00;2610
BB_BEST;13;1;1000;2147483647;2147483647;0.00;60346
BB_BEST;13;1;1000;216;216;0.00;155300
