Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;10;100;1000;258;145;77.93;1
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
