Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RAND;6;100;1000000;150;150;0.00;41775
RAND;6;100;1000000;150;150;0.00;42378
RAND;6;100;1000000;150;150;0.00;41865
RAND;6;100;1000000;150;150;0.00;41879
RAND;6;100;1000000;150;150;0.00;41634
RAND;6;100;1000000;150;150;0.00;41957
RAND;6;100;1000000;150;150;0.00;41891
RAND;6;100;1000000;150;150;0.00;42849
RAND;6;100;1000000;150;150;0.00;42216
RAND;6;100;1000000;150;150;0.00;42564
RAND;6;100;1000000;150;150;0.00;42385
RAND;6;100;1000000;150;150;0.00;41780
RAND;6;100;1000000;150;150;0.00;42391
RAND;6;100;1000000;150;150;0.00;41664
RAND;6;100;1000000;150;150;0.00;42153
RAND;6;100;1000000;150;150;0.00;42101
RAND;6;100;1000000;150;150;0.00;42554
RAND;6;100;1000000;150;150;0.00;42083
RAND;6;100;1000000;150;150;0.00;42185
RAND;6;100;1000000;150;150;0.00;42134
RAND;6;100;1000000;150;150;0.00;42155
RAND;6;100;1000000;150;150;0.00;43354
RAND;6;100;1000000;150;150;0.00;41706
RAND;6;100;1000000;150;150;0.00;42268
RAND;6;100;1000000;150;150;0.00;41961
RAND;6;100;1000000;150;150;0.00;42233
RAND;6;100;1000000;150;150;0.00;42119
RAND;6;100;1000000;150;150;0.00;41793
RAND;6;100;1000000;150;150;0.00;41800
RAND;6;100;1000000;150;150;0.00;42065
RAND;6;100;1000000;150;150;0.00;42102
RAND;6;100;1000000;150;150;0.00;42229
RAND;6;100;1000000;150;150;0.00;41719
RAND;6;100;1000000;150;150;0.00;42849
RAND;6;100;1000000;150;150;0.00;42493
RAND;6;100;1000000;150;150;0.00;42727
RAND;6;100;1000000;150;150;0.00;42025
RAND;6;100;1000000;150;150;0.00;42319
RAND;6;100;1000000;150;150;0.00;42545
RAND;6;100;1000000;150;150;0.00;41963
RAND;6;100;1000000;150;150;0.00;42284
RAND;6;100;1000000;150;150;0.00;42567
RAND;6;100;1000000;150;150;0.00;42548
RAND;6;100;1000000;150;150;0.00;42316
RAND;6;100;1000000;150;150;0.00;42176
RAND;6;100;1000000;150;150;0.00;41949
RAND;6;100;1000000;150;150;0.00;41946
RAND;6;100;1000000;150;150;0.00;42355
RAND;6;100;1000000;150;150;0.00;42172
RAND;6;100;1000000;150;150;0.00;42676
RAND;6;100;1000000;150;150;0.00;42713
RAND;6;100;1000000;150;150;0.00;41976
RAND;6;100;1000000;150;150;0.00;41885
RAND;6;100;1000000;150;150;0.00;41830
RAND;6;100;1000000;150;150;0.00;43287
RAND;6;100;1000000;150;150;0.00;42450
RAND;6;100;1000000;150;150;0.00;42764
RAND;6;100;1000000;150;150;0.00;42425
RAND;6;100;1000000;150;150;0.00;42294
RAND;6;100;1000000;150;150;0.00;42197
RAND;6;100;1000000;150;150;0.00;42075
RAND;6;100;1000000;150;150;0.00;42229
RAND;6;100;1000000;150;150;0.00;42273
RAND;6;100;1000000;150;150;0.00;42459
RAND;6;100;1000000;150;150;0.00;42375
RAND;6;100;1000000;150;150;0.00;41923
RAND;6;100;1000000;150;150;0.00;42212
RAND;6;100;1000000;150;150;0.00;42125
RAND;6;100;1000000;150;150;0.00;42369
RAND;6;100;1000000;150;150;0.00;42236
RAND;6;100;1000000;150;150;0.00;42104
RAND;6;100;1000000;150;150;0.00;42142
RAND;6;100;1000000;150;150;0.00;42193
RAND;6;100;1000000;150;150;0.00;41673
RAND;6;100;1000000;150;150;0.00;42590
RAND;6;100;1000000;150;150;0.00;42729
RAND;6;100;1000000;150;150;0.00;42417
RAND;6;100;1000000;150;150;0.00;42043
RAND;6;100;1000000;150;150;0.00;43116
RAND;6;100;1000000;150;150;0.00;42538
RAND;6;100;1000000;150;150;0.00;42341
RAND;7;100;1000000;181;181;0.00;79244
RAND;7;100;1000000;181;181;0.00;79017
RAND;7;100;1000000;181;181;0.00;79010
RAND;7;100;1000000;181;181;0.00;62831
RAND;7;100;1000000;181;181;0.00;49921
RAND;7;100;1000000;181;181;0.00;49457
RAND;7;100;1000000;181;181;0.00;48662
RAND;7;100;1000000;181;181;0.00;49294
RAND;7;100;1000000;181;181;0.00;48896
RAND;7;100;1000000;181;181;0.00;49581
RAND;7;100;1000000;181;181;0.00;49898
RAND;7;100;1000000;181;181;0.00;49373
RAND;7;100;1000000;181;181;0.00;49392
RAND;7;100;1000000;181;181;0.00;49357
RAND;7;100;1000000;181;181;0.00;49399
RAND;7;100;1000000;181;181;0.00;49368
RAND;7;100;1000000;181;181;0.00;48862
RAND;7;100;1000000;181;181;0.00;49354
RAND;7;100;1000000;181;181;0.00;49424
RAND;7;100;1000000;181;181;0.00;49266
RAND;7;100;1000000;181;181;0.00;49112
RAND;7;100;1000000;181;181;0.00;49367
RAND;7;100;1000000;181;181;0.00;50512
RAND;7;100;1000000;181;181;0.00;49507
RAND;7;100;1000000;181;181;0.00;49637
RAND;7;100;1000000;181;181;0.00;49374
RAND;7;100;1000000;181;181;0.00;48956
RAND;7;100;1000000;181;181;0.00;49577
RAND;7;100;1000000;181;181;0.00;49406
RAND;7;100;1000000;181;181;0.00;49431
RAND;7;100;1000000;181;181;0.00;49030
RAND;7;100;1000000;181;181;0.00;49547
RAND;7;100;1000000;181;181;0.00;49482
RAND;7;100;1000000;181;181;0.00;49674
RAND;7;100;1000000;181;181;0.00;50174
RAND;7;100;1000000;181;181;0.00;49369
RAND;7;100;1000000;181;181;0.00;49155
RAND;7;100;1000000;181;181;0.00;49277
RAND;7;100;1000000;181;181;0.00;49390
RAND;7;100;1000000;181;181;0.00;49212
RAND;7;100;1000000;181;181;0.00;49018
RAND;7;100;1000000;181;181;0.00;49282
RAND;7;100;1000000;181;181;0.00;49442
RAND;7;100;1000000;181;181;0.00;49422
RAND;7;100;1000000;181;181;0.00;49223
RAND;7;100;1000000;181;181;0.00;49184
RAND;7;100;1000000;181;181;0.00;49720
RAND;7;100;1000000;181;181;0.00;49373
RAND;7;100;1000000;181;181;0.00;49370
RAND;7;100;1000000;181;181;0.00;49333
RAND;7;100;1000000;181;181;0.00;49347
RAND;7;100;1000000;181;181;0.00;48862
RAND;7;100;1000000;181;181;0.00;49728
RAND;7;100;1000000;181;181;0.00;49808
RAND;7;100;1000000;181;181;0.00;49184
RAND;7;100;1000000;181;181;0.00;49662
RAND;7;100;1000000;181;181;0.00;49110
RAND;7;100;1000000;181;181;0.00;49205
RAND;7;100;1000000;181;181;0.00;49897
RAND;7;100;1000000;181;181;0.00;49620
RAND;7;100;1000000;181;181;0.00;49370
RAND;7;100;1000000;181;181;0.00;48966
RAND;7;100;1000000;181;181;0.00;49176
RAND;7;100;1000000;181;181;0.00;49436
RAND;7;100;1000000;181;181;0.00;49262
RAND;7;100;1000000;181;181;0.00;49895
RAND;7;100;1000000;181;181;0.00;49346
RAND;7;100;1000000;181;181;0.00;49563
RAND;7;100;1000000;181;181;0.00;49367
RAND;7;100;1000000;181;181;0.00;49179
RAND;7;100;1000000;181;181;0.00;49679
RAND;7;100;1000000;181;181;0.00;49802
RAND;7;100;1000000;181;181;0.00;49450
RAND;7;100;1000000;181;181;0.00;48796
RAND;7;100;1000000;181;181;0.00;49477
RAND;7;100;1000000;181;181;0.00;49803
RAND;7;100;1000000;181;181;0.00;49402
RAND;7;100;1000000;181;181;0.00;49106
RAND;7;100;1000000;181;181;0.00;49520
RAND;7;100;1000000;181;181;0.00;49760
RAND;7;100;1000000;181;181;0.00;49369
RAND;7;100;1000000;181;181;0.00;49518
RAND;7;100;1000000;181;181;0.00;49461
RAND;7;100;1000000;181;181;0.00;49418
RAND;7;100;1000000;181;181;0.00;49346
RAND;7;100;1000000;181;181;0.00;49375
RAND;7;100;1000000;181;181;0.00;49418
RAND;7;100;1000000;181;181;0.00;49354
RAND;7;100;1000000;181;181;0.00;49376
RAND;7;100;1000000;181;181;0.00;48980
RAND;7;100;1000000;181;181;0.00;49295
RAND;7;100;1000000;181;181;0.00;49004
RAND;7;100;1000000;181;181;0.00;49008
RAND;7;100;1000000;181;181;0.00;49323
RAND;7;100;1000000;181;181;0.00;49315
RAND;7;100;1000000;181;181;0.00;50486
RAND;7;100;1000000;181;181;0.00;49134
RAND;7;100;1000000;181;181;0.00;49817
RAND;7;100;1000000;181;181;0.00;49426
RAND;7;100;1000000;181;181;0.00;48816
RAND;8;100;1000000;136;136;0.00;87471
RAND;8;100;1000000;136;136;0.00;87006
RAND;8;100;1000000;136;136;0.00;87225
RAND;8;100;1000000;136;136;0.00;59604
RAND;8;100;1000000;136;136;0.00;53961
RAND;8;100;1000000;136;136;0.00;53714
RAND;8;100;1000000;136;136;0.00;53997
RAND;8;100;1000000;136;136;0.00;54835
RAND;8;100;1000000;136;136;0.00;53907
RAND;8;100;1000000;136;136;0.00;54795
RAND;8;100;1000000;136;136;0.00;53901
RAND;8;100;1000000;136;136;0.00;54158
RAND;8;100;1000000;136;136;0.00;53761
RAND;8;100;1000000;136;136;0.00;53859
RAND;8;100;1000000;136;136;0.00;54242
RAND;8;100;1000000;136;136;0.00;54839
RAND;8;100;1000000;136;136;0.00;54167
RAND;8;100;1000000;136;136;0.00;54195
RAND;8;100;1000000;136;136;0.00;54309
RAND;8;100;1000000;136;136;0.00;54064
RAND;8;100;1000000;136;136;0.00;55191
RAND;8;100;1000000;136;136;0.00;54270
RAND;8;100;1000000;136;136;0.00;54022
RAND;8;100;1000000;136;136;0.00;54044
RAND;8;100;1000000;136;136;0.00;54096
RAND;8;100;1000000;136;136;0.00;54169
RAND;8;100;1000000;136;136;0.00;54758
RAND;8;100;1000000;136;136;0.00;54931
RAND;8;100;1000000;136;136;0.00;55366
