Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
BF;6;1;1000;134;134;0.00;4
BF;7;1;1000;130;130;0.00;18
BF;8;1;1000;224;224;0.00;143
BF;9;1;1000;126;126;0.00;917
BF;10;1;1000;153;153;0.00;7620
BF;11;1;1000;137;137;0.00;73075
BF;12;1;1000;162;162;0.00;570313
BF;13;1;1000;216;216;0.00;6182551
BF;14;1;1000;188;188;0.00;83473251
BF;15;1;1000;176;176;0.00;1205706167
