Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us 
BB_DFS;13;1;1000;314;314;0.00;324581
BB_DFS;13;1;1000;275;275;0.00;179787
BB_DFS;13;1;1000;2147483647;2147483647;0.00;12983
BB_DFS;13;1;1000;326;326;0.00;303822
BB_DFS;13;1;1000;216;216;0.00;88218
