Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;11;100;1000;160;149;7.38;22
RNN;11;100;1000;160;149;7.38;18
RNN;11;100;1000;160;149;7.38;16
RNN;11;100;1000;160;149;7.38;15
RNN;11;100;1000;160;149;7.38;14
RNN;11;100;1000;160;149;7.38;14
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;25
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
RNN;11;100;1000;160;149;7.38;13
