Algorytm;Rozmiar;Repetycje;UB_Strategy;Sasiedztwo;TS_MaxIter;TS_Tenure;TS_Asp;Koszt;Optimum;Blad_wzgledny_%;Czas_us
TABU_SEARCH;12;1;RNN;SWAP;1000;6;1;167;167;0.00;617
TABU_SEARCH;12;1;RNN;SWAP;1000;6;1;134;134;0.00;540
TABU_SEARCH;12;1;RNN;SWAP;1000;6;1;213;213;0.00;506
TABU_SEARCH;12;1;RNN;SWAP;1000;6;1;147;132;11.36;484
TABU_SEARCH;12;1;RNN;SWAP;1000;6;1;182;182;0.00;525
