Algorytm;Rozmiar;Repetycje;UB_Strategy;Sasiedztwo;TS_MaxIter;TS_Tenure;TS_Asp;Koszt;Optimum;Blad_wzgledny_%;Czas_us
TABU_SEARCH;12;1;RNN;TWO_OPT;1000;6;1;132;120;10.00;556
TABU_SEARCH;12;1;RNN;TWO_OPT;1000;6;1;317;297;6.73;538
TABU_SEARCH;12;1;RNN;TWO_OPT;1000;6;1;227;219;3.65;589
TABU_SEARCH;12;1;RNN;TWO_OPT;1000;6;1;146;146;0.00;547
TABU_SEARCH;12;1;RNN;TWO_OPT;1000;6;1;213;213;0.00;535
