Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us 
BB_DFS;12;1;2990000;120;120;0.00;1200
BB_DFS;12;1;2990000;297;297;0.00;2257
BB_DFS;12;1;2990000;219;219;0.00;3757
BB_DFS;12;1;2990000;146;146;0.00;533
BB_DFS;12;1;2990000;213;213;0.00;3167
