Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us 
BB_DFS;17;1;1000;39;39;0.00;216389461
BB_DFS;17;1;1000;39;39;0.00;233609363
