Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
BF;6;1;1000;298;298;0.00;4
BF;7;1;1000;227;227;0.00;17
BF;8;1;1000;198;198;0.00;94
BF;9;1;1000;198;198;0.00;640
BF;10;1;1000;159;159;0.00;7715
BF;11;1;1000;166;166;0.00;72190
BF;12;1;1000;189;189;0.00;571074
BF;13;1;1000;197;197;0.00;6183302
BF;14;1;1000;177;177;0.00;83600856
BF;15;1;1000;242;242;0.00;1207576971
