Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us 
BB_BEST;11;1;181000;182;182;0.00;3208
BB_BEST;11;1;181000;218;218;0.00;9573
BB_BEST;11;1;181000;179;179;0.00;3219
BB_BEST;11;1;181000;199;199;0.00;2397
BB_BEST;11;1;181000;229;229;0.00;16755
BB_BEST;11;1;181000;211;211;0.00;4214
BB_BEST;11;1;181000;187;187;0.00;4996
BB_BEST;11;1;181000;192;192;0.00;4472
BB_BEST;11;1;181000;183;183;0.00;13488
BB_BEST;11;1;181000;193;193;0.00;8412
BB_BEST;11;1;181000;187;187;0.00;3423
BB_BEST;11;1;181000;195;195;0.00;7548
BB_BEST;11;1;181000;256;256;0.00;8246
BB_BEST;11;1;181000;136;136;0.00;5792
BB_BEST;11;1;181000;211;211;0.00;5951
BB_BEST;11;1;181000;217;217;0.00;4375
BB_BEST;11;1;181000;197;197;0.00;7469
BB_BEST;12;1;2990000;120;120;0.00;4917
BB_BEST;12;1;2990000;297;297;0.00;9712
BB_BEST;12;1;2990000;219;219;0.00;13983
BB_BEST;12;1;2990000;146;146;0.00;4450
BB_BEST;12;1;2990000;213;213;0.00;20676
BB_BEST;12;1;2990000;231;231;0.00;24592
BB_BEST;12;1;2990000;269;269;0.00;9539
BB_BEST;12;1;2990000;130;130;0.00;5248
BB_BEST;12;1;2990000;218;218;0.00;28837
BB_BEST;12;1;2990000;142;142;0.00;5362
BB_BEST;12;1;2990000;246;246;0.00;10787
BB_BEST;12;1;2990000;220;220;0.00;9853
BB_BEST;12;1;2990000;147;147;0.00;4275
BB_BEST;12;1;2990000;237;237;0.00;3156
BB_BEST;12;1;2990000;141;141;0.00;9754
BB_BEST;12;1;2990000;201;201;0.00;38113
BB_BEST;12;1;2990000;134;134;0.00;7002
BB_BEST;12;1;2990000;138;138;0.00;2641
BB_BEST;12;1;2990000;326;326;0.00;14610
BB_BEST;12;1;2990000;235;235;0.00;44981
